caption.sv,uuid
"Fagercrantz, Alfhild Leonard (1866 - 1935)",0cd64e69-3557-456b-85b3-5d3c3b8686b1
"Fagerkrantz Mårtensson, Måns (1831 - 1902)",0dfa6b0c-6c2e-497f-bc52-b84de1d21918
"Fagerlund, Karl Nikolaus (1863 - )",a4efbe02-0676-4368-b1c4-a123672b8289
"Fagerström, Johan Valfrid (1866 - )",3972bc87-6a28-4dd9-adb4-cc0414140c43
"Fahlén, Emil Samuel (1893 - 1965)",3bce6104-82e8-495e-835d-d84fa5a68188
"Fahlgren, Herman (1889 - 1963)",fae5f1d4-697c-4da5-9ff7-02302feefb03
"Fahlstedt, Eugene Wilhelm (1847 - )",98da24e2-ea80-4c88-b1f0-2f230a967a29
"Fahlström, Elis (1845 - 1900?)",c907fe22-b8fe-4364-9a5a-d58f91376f26
"Fahlström, Otto Gustaf (1834 - 1891)",4d67dc7f-1687-48cf-89b5-4157e011d534
"Faith-Ell, Harald (1888 - 1971)",c4437190-99cc-4f21-9256-1625f2015106
Falhed Sture (1916 - 2001),d999e698-6697-4b02-8da0-51d175bed689
"Falk, Alma (1890 - 1982)",d5a1aa66-cbcd-4d09-b9e5-d74f4c6a928e
"Falk, Anders Johan (1865 - )",4839ae46-b4a3-40a4-a12f-fcc6c7adaad9
"Falk, Einar (1896 - 1986)",48747742-c918-4ffc-8461-623f89b8690b
"Falk, Hjalmar Fredrik (1856 - )",251d31d7-1381-4e11-9992-c4c717904dac
"Falk, Sigrid Mathilda (1906 - 1987)",faef8d24-0e74-4454-a7c1-75c04758f1fc
"Falk, Sven Georg Robert (1907 - 1960)",bb11b852-da1a-4bd8-96b2-aa6b5e5878d5
"Falk, Thecla (1859 - 1934)",516a785a-c572-4db3-9474-55c4258ac60a
"Falkengren, Uno (1889 - 1964)",2987b1ca-bf8d-4f46-a3ae-45da97961685
"Falkengren, Uno (1890 - 1964)",ba7a7aa8-655a-4fe5-a33d-f5863c6b2b9e
"Fall, Asta (1920 - 1997)",30790a8f-44cc-4209-8116-3bb079f46d7e
"Falleij, Carl Hampus (1818 - )",486ec15b-776a-457d-8214-46e4ba4a7fef
"Fant, Erik (1889 - 1954)",6f97515f-bc2e-4a29-a9f5-a0bdce623ddf
"Feilitzen, K. von (1862 - 1905)",b03d38ff-cc11-4878-bc4e-e19721c80faf
"Feininger, Andreas (1906 - 1999)",63c0df63-240d-4b4a-9793-9dc6638babf4
"Felldin, Magnhild (1889 - )",73180db5-ca63-4ee9-8eb2-00329307ca42
"Felt, Anna Helena (1877 - )",a30a843a-95c8-4de2-ac37-14274a6a9dfe
"Ferlén, Lars (1810 - )",206ec323-4948-4cc4-8ae5-455ea86c2ae6
"Ferlin, Hanna (1870 - 1947)",f9c2aa52-efdc-4b31-b333-95cbc560ded1
"Fernlund, Jan Åke ( - 1960)",5a9dca5c-b0f1-4b87-8683-76d77aa28278
"Fernqvist, Gustaf Ragnar (1878 - 1953)",7fedc003-855b-448d-b99c-95e929968026
"Fernqvist, Johan Fredrik (1853 - )",4adde52a-01a0-4663-8b8a-1bd63d25c223
"Finell, Carl August (1852 - )",574232c0-adf2-46a7-a5c4-23d449503b7f
"Finn, Emil L:son (1878 - 1949)",a2dfcb14-cde7-436c-9d79-21d74c81920d
"Fischer, Albert Fredrik Rudolf (1872 - 1959)",b282dba1-bbb7-4ea6-9fdc-0f519a737b21
"Fjaestad, Per Olof Säther (1883 - 1955)",bcf809da-e69c-4cd1-854c-d1441ec8f944
"Flacke, Pär (1906 - 1988)",83dd1688-60bd-4a45-9ac3-03818821edd4
"Flink, Olof (1878 - )",1bac93eb-cd49-4576-a29a-e3b502bb8aea
"Floberg, Gösta (1914 - )",f7239b6d-31e0-41af-a20f-827ad842a819
"Floberg, Per (1867 - 1939)",ea72a43a-cd0a-4ac1-b9ec-34fdd4ffb85e
"Floberg, Per Albert Vitalis (1866 - )",aa7255b8-df01-40c0-8b78-d45ea73ea37d
"Flodin, Ferdinand (1863 - 1935)",5d29ac0b-bad6-4cb4-8388-149be4e8733b
"Flodin, Karl Gustav Sixten (1910 - 1961)",28c6a0f5-40b1-4b32-8d4c-73d4564c8e12
"Flodin, Otto Hjalmar (1869 - 1938)",91db992e-5da7-4aca-8ee6-e3838b0f88a3
"Flodquist, Hans Jochim (1912 - 1987)",dd11ec23-7c7f-4b6a-a078-db4e667d1f65
"Flodqvist, Albert Emanuel (1863 - )",8428d765-ad4d-4340-a36b-ea74d32fe798
"Flodström, Anna (1887 - )",cc1ceccd-5ed7-4a23-ab78-70f104e817ef
"Florén, Emelie Karolina (1848 - )",f7b3b52f-fa8f-44b7-a58b-d0b948fd13ff
"Florén, Lars (1859 - )",88b406f5-8fdc-4149-a69e-e71ba0299a75
"Florén, Nygårds Per Matsson (1873 - )",6f453df7-067b-43d4-a388-34d96fd9d890
"Florin, Arvid (1868 - 1939)",f07a36f2-369a-49fc-a0f5-0f1cf562b7f8
"Florin, Karl Gustaf (1895 - 1920)",6206f521-b52e-41a0-b381-38c3d99334d8
"Florman, Ernest (1862 - 1952)",49ed1497-bc06-4342-b3dd-5154c4208bd2
"Florman, Gösta (1831 - 1900)",f61f7860-af16-4546-afd4-9a362242f5cd
"Flöög, Torsten (1929 - 1994)",41aae254-a0b4-49f1-988f-15c30038708c
"Fogelström, Anna Matilda Kristina (1860 - )",0003e1c0-afb2-4148-8f57-9fe4503d96a2
"Fogelström, Erik Gustaf (1862 - )",adf49d4e-4d59-461a-99fd-e3b1ec4af717
"Fornander, Walter Mattias (1882 - 1957)",75244e69-c1f3-4307-88c1-874e718b43f4
"Forsberg, Johan (1874 - 1937)",38231d95-b7a8-4fbe-8198-5a15fab09ac7
"Forsbro, Sune Gunnar Adolf (1939 - 1965)",779e8883-a8fe-480a-a02f-bfa973fe448c
"Forsbäck, Per Johan (1841 - 1925)",167e923e-6d81-4267-9d74-95be5c03714a
"Forsell, Ivar Carl Axel Johannes (1902 - 1977)",63b7deed-3e7c-4362-bae1-35bc8697480b
"Forsell, Johan Gotthard Anderson (1877 - 1962)",812c6567-18b4-4e7f-919c-db366d290545
"Forsell, Nils Edvard (1821 - 1883)",4189e6ba-d6d3-4840-89e7-909b08a06e21
"Forsell, Per (1898 - 1979)",3f1a64c8-4f58-42ca-b48f-68174cd0a851
"Forsén, Nelly (1871 - )",02a93fb6-12d4-4aa8-9f06-60d9ed3eb0cc
"Forsgren, Laura Sofia (1878 - )",cb091c65-9c6d-4cdd-b435-3b4316388102
"Forslund, Emilia Augusta (1837 - 1893)",23271274-8c06-477a-aa9d-19d3f2e1662a
"Forslund, Karl Albert (1864 - 1924)",e289ef51-0dd4-4d81-9261-fa95a4563a5a
"Forsman, Erika Maria (1855 - )",7f36bb6d-80e0-4c10-9b9d-28b452e65d52
"Forssén, Elin Regina (1871 - 1958)",bd7e8f5b-1f04-41a4-a298-fb9dab001633
"Forsslund, Emelie Augusta (1837 - )",afd52f54-b2ed-4be0-b55d-e6ff424c2343
"Forsslund, Maria (1842 - 1926)",cd5bdefa-5f76-47db-8807-4f621629192a
"Forssman, Adolf Victor Constantin (1838 - 1879)",db05185d-139b-46c1-ae4a-845b53efe96a
"Forthmeijer, Hanna (1827 - 1914)",929aba4e-b54e-48e4-b804-aa4fa1fdea47
"Forthmeijer, Olof (1834 - 1924)",75e52e01-c8a5-42df-90e3-ae1d93553e49
"Franke, Amalia Josefina (1868 - 1951)",dbf6bdbe-02dd-4f13-9a62-8a4a93f8bb64
"Franke, Carl Heinrich Christian (1840 - 1919)",9e1abe12-e8a1-4531-a9a6-72b3d52de60c
"Franke, Emma (1879 - )",4a410d94-5d80-44da-9778-caf7e4a9c1ff
"Franke, Johan Napoleon (1883 - )",0693b08b-12ab-4bf5-9010-00fe6e959fb9
"Franke, Josefina Maria (1843 - 1904)",283a463f-d53a-4bd5-bafa-323ccf62d13f
"Frankel, Anna (1861 - 1939)",d15592f3-601c-4934-b2e7-27cae050c2e7
"Frankel, Sigrid Ewa Lili (1873 - )",c96fb8e8-b34c-4568-a7c9-e90cb9fd5bb7
"Franksson, Lars Emil (1872 - 1960)",1e339b15-0321-4026-9b81-7a66cf34d56a
"Frans, Hilda (1858 - )",5e9a3f1f-8c95-4d62-b8d5-8bd50eabb346
"Freckman, Valborg (1884 - 1958)",d74a649c-26d7-4a73-94e3-e4a05c9d315f
"Fredblom, Johan Bernhard (1857 - 1899)",f2ae7670-a507-45fd-8e03-3a3eb9a1068e
"Fredholm, Olof Natanael (1874 - 1951)",4f32eb16-7188-47fb-9251-5caf64edfa6e
"Fredriksson, Elis Johan SIgvard (1907 - 1985)",367ffd8f-5581-434d-8886-df1d400e712d
"Fredriksson, Hulda Serafia (1869 - 1954)",4a144194-de89-4393-ab55-94dd23fc3a56
"Fredriksson, Per Edvin (1894 - )",cb207e80-3402-40fb-89f3-b4d71d9fb0df
"Fredriksson, Per Johan (1864 - 1929)",b3e157a2-f00a-4bb0-be47-13fb7d27436f
"Freese, Anna Katarina (1866 - 1950)",8ed25d37-3ede-437d-90c3-acaa4050a968
"Friberg, Edvina Josefina (1871 - )",63c4ecfa-4f5b-497c-b6ed-5915b9db828b
"Friberg, Rinaldina Kristina Vittoria (1895 - 2001)",1398e593-eb4a-43dc-9cf3-c894fc447486
"Friberg, Uno Valdemar (1892 - 1961)",eadc132a-4d37-49ab-874f-efe77296819a
"Frieberg, Britta (1883 - )",0a6ed0c1-2c98-4bf7-8459-315b93feb2f1
"Fries, Carl Samuel Andreas (1895 - 1982)",715637ba-2cd9-4fed-a87a-c85437fe012e
"Frigell, J. M. (1832 - 1911)",f4238a77-5537-4c98-aac6-4cd6df977230
"Frijs, Louise (1861 - 1917)",d5b61b2c-27e1-43d0-a643-5eb40136a656
"Frisch, Ellen Sofia Vilhelmina (1866 - 1920)",eac97469-1e2b-4e3d-816a-359a449d4e90
"Frisk, Carl Erik Simeon (1867 - )",7fb61a28-d8fc-4188-b9c5-7ce13da7c88a
"Frisk, Valborg Maria (1910 - 1986)",9a78a904-ee86-4925-aca4-df566891076c
"From, Ester Elisabet (1916 - 1987)",574fc47e-1ab1-41da-b0c5-61c1baf9ff74
"Fromholtz, Folke (1898 - 1981)",86be3b4c-8cdd-4901-9452-40f3a9d55e36
"Frost Ersson, Anders (1858 - )",0483ee80-c500-4ee7-99a2-9978efba0d53
"Frostenson, Liela Ädla Margareta Genoveva (1905 - )",13f2cdde-c688-467b-bf36-f0354fa86c19
"Fryckstedt, Curt (1910 - )",d7c328b5-2793-4bc4-9ab5-6ef0e751d440
"Frykman, Harald Oskar (1914 - 1953)",5a6301d6-49d6-4396-b0fc-7461e295868b
"Fryxell, Karin (1911 - 2003)",bd4e7ecd-f465-4d9d-9b47-7bab536ca366
"Fröberg, Knut Oskar Teodor (1875 - )",29684538-10a9-4577-ac89-8112b931e006
"Fröbom, Carl Helmer (1902 - )",d9bc30dc-cc33-43ea-80b6-3c4943fd79fb
"Fröding, Zelma (1874 - 1940)",1540b96f-fae7-4b77-a06f-352000100bbc
"Fuchs, Maximilian (1865 - )",a24577aa-d492-460b-ba41-9b3d39650dc5
"Funk - Cassel, Louise Charlotte Bernardine Lise-Lotte (1918 - )",bc31bf6e-5e93-46de-8f4b-21bb7e9ddbbf
"Funqvist, Ivar Albert Leopold (1873 - )",be55a82d-7bf3-45ee-9f76-1cb768510c49
"Fürst, Moritz (1837 - 1909)",04d11c40-27d8-48b9-a144-ff1c89c103ff
"Fällström, Jonas (1847 - )",7b05a5e1-190e-4ae8-8b99-e2f47a4d9d0a
"Färdigsson, Johannes Sigfrid (1895 - )",7f8525bf-0022-4ffc-a0e2-5bd74b6c2fd8
"Färnström, Sven Erik (1911 - 1979)",d0e284da-ed6e-4dc0-9d6c-b38ddefca283
"Föjer, Alfred (1878 - 1957)",ffb7c8d2-1bfe-425c-9292-b08950dce96d
"Gabrielsen, Emanuel (1878 - 1901)",d5b3a571-612b-4602-9bc8-b2328d2f7e16
"Gadd, Henrik (1894 - 1963)",40dcf7b0-8744-4f90-bd2d-f008f0d6da42
"Gardsten, Karl Johan August (1873 - 1928)",17195009-2ae8-4d9b-a494-cfd35b3bae97
"Garfvé, Richard Ferdinand (1866 - 1945)",950cefb6-d16d-46e0-8fde-f82bc9e924e0
"Gehrman, Thorvald (1855 - 1946)",1ec6e19e-3e77-45be-b00f-11aafffed7db
"Gelin, Amalia (1888 - )",1a1897d0-5a15-46a5-9a4c-ba16c2b53294
"Gellberg, Julius (1875 - )",ce1457af-d4e2-487e-865a-2317b15cde1a
"Gemler, Karl Erik (1892 - 1951)",86d0a8bf-889f-4dc4-8857-3033bc4cde94
"Gertson, Georg Gösta Rudolf (1907 - 1966)",16148037-d913-48d2-8542-e62719504814
"Giese, Gustaf Albert Sigfrid (1905 - 1984)",33ef2f9d-370b-41fd-89eb-fdb8940330d2
"Giesenberg, Heinrich A. F. (1872 - 1941)",532c4f2c-9dc0-4ee4-9250-0868597bbf05
"Giljusson, Dorothé Charlotta (1838 - 1912)",50195b14-ef11-4876-8360-8b8efaa051ba
"Gillberg, Jonas (1894 - 1960)",78257455-bb69-4f70-825f-2da4aaf3ba36
"Gillsäter, Sven (1921 - 2001)",df36e6f6-ae53-424d-99da-b972cf75ad6a
"Gimberg, Carl Johan (1854 - 1931)",ff8dabb7-6a8b-4339-8a27-176255786c3d
"Gimberg, Vilhelmina Fredrika (1863 - )",405ce5d0-fa42-4d76-9e48-e8d7c05b4046
"Giselson, N (1874 - )",30267af5-379f-4a56-9865-b59ac0fc802f
"Gisselqvist, Nils Plymouth (1889 - )",929a8c70-edad-48d7-9437-094c6ab4459c
"Gisselsson, Nathan (1874 - 1950)",e1ef4dfe-8d61-42df-a368-235a29659260
"Gisslén, Nils Gerald Whitell (1893 - 1969)",42e6a02c-c7ee-41dd-a669-f64979442346
"Glas, Matthias Sigfrid (1853 - 1912)",013125fb-1084-4a00-8bf3-d24cc428e32e
"Glase, Gösta (1920 - 2001)",1d2a7fdd-0b40-49e1-a946-e9482291728c
"Gleerup, Georg (1828 - 1874)",45608937-50b1-417a-8ec0-d4962d8b0ac3
"Gleissner, Bror Karl Gösta (1910 - 1976)",349e440a-1dea-4632-91cb-dcda4372ed9d
"Glese, Gustaf Albert Sigfrid (1881 - )",5933f7a6-d767-42c9-b068-5e2c96c2b965
"Gllberg, Jonas (1894 - 1960)",549be236-8001-4d6e-a375-545667e89ad1
"Goodwin, Henry (1878 - 1931)",c6005039-3678-4430-a225-7a63460871fa
"Gorthon, N. (1883 - 1912)",7166f799-dae5-411a-8bfc-b2719a130b6c
"Gradén, Helge Herbert (1895 - 1958)",59d74c2a-c6f1-4fc7-bfcf-62f440d0b721
"Graff, Sigrid (1869 - 1964)",1dd0d6bb-f7c9-44ee-9afb-aefad4953f75
"Grafford, Karl Axel (1885 - 1943)",593dd895-444c-4e96-89e1-b7567aee0e55
"Grahn, Frans Jakob (1849 - 1916)",3863042b-566b-40ff-874a-2c22adf35fd7
"Granat, Per (1874 - 1953)",fc0caf41-7758-485f-963c-6ef08baccd75
"Granath, Hilda Lovisa (1860 - )",3d643dd2-65d8-45ad-aa72-d1d5c6675d57
"Granath, Karl-Erik (1918 - 2001)",c8c82aae-862f-4bff-9c93-f481fe56f4e8
"Granberg, Alma Henrietta Carolina (1873 - 1954)",9778d768-2e4e-4840-915f-c2c28ab5c2ff
"Granbom, Katarina Barbara Charlotta (1879 - 1970)",464c5ead-8e18-42fb-80e3-896fb2ecc80b
"Granström, Gillis (1936 - 1963)",0f6ec1d7-375e-45bb-ae32-eeb41077149c
"Granzell, Karl Johan Tage (1911 - 1975)",bb9f0000-6f7a-4a40-b0cb-db628ba7292d
"Grape, Julius (1868 - 1955)",d437c195-eb66-4ee2-80c8-de3290a2caa6
"Gravé, Eric Efraim (1876 - )",1a39b375-a7ef-4b89-8f75-523245644fdd
"Green, Maria Amalia (1870 - 1949)",46c8554b-a05a-4816-93b6-4d39526d1e3c
"Greenwood, Marianne (1916 - 2006)",0dcb74d5-a9b8-436e-ba6f-a97f52cea909
"Grehn, Ivar Valdemar (1884 - )",7ad9bf5e-6064-45e4-b3e2-e0e3cc52d170
"Grell, Joh. Adolf (1846 - )",9ac6daf6-0c74-408b-8757-29eb4f0e337d
"Grellstrand, Carl August (1845 - 1936)",03507d34-7e38-452f-95f2-1aec0949da45
"Grossman, Kalman Löt (1853 - )",996a3061-e280-4467-aa12-c877bda98210
"Groth, Erland (1880 - 1939)",927eafd3-80f5-4bb6-b912-bc70f7ecf68a
"Grothén, Emil (1893 - 1961)",de1d7f1b-52c4-4cb0-860e-57011198c7ef
"Grönberg, Ester (1879 - 1978)",6e195cb8-31fd-4fec-b896-d42195b44083
"Grönqvist, Elias Ferdinand (1827 - 1915)",93be612d-fd64-421c-a336-f7e2fc2bafa3
"Grönvall, Karl August (1850 - )",b900ed51-3ebb-4d71-9b94-22b6ab28fd21
"Gråberg, Hanna (1841 - 1925)",462de2be-1754-4a5f-93dd-e74240f162a1
"Gudheim, Vera Alexandra (1888 - )",08db84b3-705f-4bda-9195-9e947dd961e1
"Gudmundsäter, Karl Johan (1897 - 1964)",55b59b5d-b058-4424-98d3-5503fa3f9646
"Guldbrand, Nils Harald (1884 - )",e2d81083-a162-4eb2-b23e-62ded6e696bc
"Gullbrand, Nils Harald (1884 - )",9e020bc8-025c-4537-922c-a057137daee9
"Gullers, K W (1916 - 1998)",29c2dd85-7838-4d75-a410-d59228d42e8a
"Gullers, Peter (1938 - )",9225aafb-7d9c-488b-bcaa-7bce862e02fe
"Gunner, Dan (1890 - 1980)",efda1de0-469c-4ab4-81e7-e9c896d10072
"Gussander, Ulrika Amanda (1840 - 1899)",dbf5e5df-10e8-41eb-9deb-b37d154d73b5
"Gustafsson, Arne (1923 - 1999)",90a258f3-fc34-48c8-bb2e-b4eca749238d
"Gustafsson, Bernhard Isidorus (1882 - )",66ccf3a1-6abb-4c1a-9209-bc74eec12220
"Gustafsson, Carl Johan (1848 - )",3beb0db3-3980-48bb-ba50-1e4f83b4d5eb
"Gustafsson, David Harlad (1897 - 1951)",8d0b4300-3b83-4545-a192-781109fc5e19
"Gustafsson, Ester Sofia (1882 - )",07f5c7a4-0d78-4c7d-8fbb-a1f6fb58f5ca
"Gustafsson, Gustaf Alfred (1879 - )",3f2b0986-94b3-4996-b6ec-6e9a04a9604b
"Gustafsson, Karl Gustaf A (1899 - 1973)",b6f3ef52-992c-40dc-b3e8-d47993affdfb
"Gustafsson, Karl Helge (1860 - 1893)",921c9950-6482-4e8c-b429-d57a14d7d5a4
"Gustafsson, Karl Ludvig (1853 - )",0b637c81-405c-45a8-9858-c5fa26fdfa25
"Gustafsson, Mimmi (1862 - 1949)",519b11ac-4e93-4139-b2d1-1c4d6c6c6a9f
"Gyldner, Per Lennart (1921 - 1978)",de31cf8c-744a-4ca3-8b61-c36494921aab
"Gylfe, Alexander (1845 - )",f865c5a6-c5f3-4cc4-a5f4-6813763ee853
"Gylldorf, Jöns (1863 - 1913)",3ecf88fc-3ae8-42e4-bcf3-673b76e04756
"Gyllenram, Frans Wilhelm (1821 - 1885)",3094b186-3a47-4c7e-85db-6dfdc96ac731
"Gädda, Niklas Julius (1851 - )",fc36bbe8-fac3-48cf-9f6e-8715be2993e6
"Göransson, Anna Olivia (1881 - 1953)",3fc89dc1-538d-4563-a38c-d388aa486c1f
"Göransson, Birger (1884 - 1968)",5d47ed7d-80a1-421a-aa33-8eddb6b4668d
"Göransson, Hanna Linnéa (1880 - )",7267e89c-8db6-48ef-af42-98b3f34a08ca
"Göth, Stig (1920 - 1978)",23270270-acc4-426e-a49f-40835b7a6be1
"Göthlin, Karl Henrik (1890 - 1954)",b1b4de68-61a9-43bd-852d-ae57905d0b97
"Götlin, Curt (1900 - 1993)",0f9a4271-7e56-4017-b2f6-ea74900dd610
"Hacksell, Klara (1877 - 1921)",20290e32-06be-462c-8ec9-a1115e8993cb
"Haeger, Anders (1870 - )",c220a172-e345-4ca1-ae8e-52d8eac0274f
"Haeger, Maria Viktoria (1867 - )",da5292b0-82ee-41e7-9835-85842b4a034f
"Haeger, Svante (1865 - 1915)",dd4cb00e-5940-442c-a644-5c7c5c2fafe1
"Hagberg, Ada (1857 - 1941)",507e591d-eed9-4ccb-92f6-a1074978ff9e
"Hagberg, Zelma (1859 - 1938)",55125378-4e48-43cc-8362-b66fb3db752e
"Hage, Karl Albin (1867 - )",e4f2817d-b3e2-495d-a157-a180b3066b0a
"Hagenberg, Amanda Josef. Elisab. Krist:a (1863 - )",af02fd71-0183-456c-b95f-903ccd571e55
"Haglind, Birger (1884 - )",eae485f8-8cd8-47db-8b02-026995a4592d
"Haglund, Wictor Hugo (1897 - )",286164c3-235d-4a5e-a7bb-90a1b689f01e
"Hagman, Gerda Fredrika Hermina (1873 - 1931)",d32c1448-ba34-4bf8-866c-a03b65d49261
"Hagman, Gustaf Anton (1854 - 1943)",c167c6dd-eff3-457d-bcd5-5ea61608bc01
"Hagman, Ida Dorentia Antonia (1876 - 1923)",04ae8d21-33a8-48f6-ba7f-e959392a29ad
"Hagman, Ida Hermine (1853 - 1922)",8f7c1564-d761-405c-9995-17ce29a3c9e5
"Hagman, Nils Gabriel (1830 - 1879)",fdf8393b-d545-4645-abd6-a2f18d467fc1
"Hagman, Nils Gustaf (1865 - 1922)",dfba6680-c1f3-48b1-bcad-a4f415ae156e
"Hagman, Olof Fredrik (1833 - 1910)",22fd4662-a53e-4b8b-9b57-ca305126011d
"Hagman, Ossian Emil Fredrik (1870 - 1937)",d9be4bd2-051e-475b-98bc-484d02ac7e15
"Hagman, Selma Hermania Vilhelmina (1875 - 1958)",354861cb-a669-4c59-99df-74348e4c53ce
"Hagnell, Amanda Sofia (1865 - )",6728a7ce-d668-4436-8c99-02decf785d73
"Hagnell, Anders Johan (1862 - 1925)",82e13f5f-1f9a-4c1b-90de-a5bd5c6d995a
"Hagnell, Anna Karolina (1869 - )",f4b95629-4da4-4998-acdd-c93aa755446d
"Hahn, Gerda (1884 - 1950)",0ad38abf-5f6f-4012-b5dd-aa5cbafde95e
"Hakelier, Bernhard (1848 - 1910)",5c5fbffe-8d05-450c-9d52-cc8897c0073b
"Hakelier, Oscar (1842? - 1908)",d4882235-3f03-4611-9031-adcf972fafb0
"Hakelier, Ragnar (1881 - 1958)",e0ce2ece-f529-45b7-b39c-83b3af90083d
"Halén, Armida (1866 - )",432a5d20-bdaf-4b51-8542-aaafdaaa9d80
"Halén, Johan Lennart (1901 - )",f4f2d825-6fa7-47ae-90e9-5497bd702bbd
"Halén, Sofia Elvira (1867 - )",59fafa46-f655-4fac-8c30-cade10d63239
"Hall, Agnes Johanna M (1891 - )",5aa2e83f-ab8c-4a8b-b9b6-e820662888f8
"Hall, Alfrida (1878 - 1968)",27af3bde-223f-4171-8dcb-cb3aae247f93
"Hall, Augusta Vilhelmina (1882 - 1968)",d0a040cb-f1f6-48fd-a0c9-39275974ffb7
"Hall, Hans Enok (1883 - )",c0da1d5a-34f8-4944-b232-d4c028c73db7
"Hallberg, Arla Svea (1878 - )",01203d28-4ace-47f1-be1e-17a5eba089b4
"Hallberg, Axelina Christina (1869 - 1927)",26c734d7-f1a1-4bfc-8a4f-9c8546fc3c98
"Hallberg, Bernhard Elias (1830 - 1894)",7a233dea-647c-41fe-97d1-23b1646c2321
"Hallberg, C. G. (1897 - 1915)",a0dcbbd9-5e01-4229-8e96-82b8213ed15a
"Hallberg, Carol Gustav Adolf (1893 - 1950)",42c6fc17-d21f-4284-9397-84ae28d80f5d
"Hallberg, Gerda Margareta (1875 - )",014d2ee5-7ade-4383-962e-c2832be3333b
"Hallberg, Gustaf Ferdinand (1860 - 1934)",fc99a3a2-434d-451e-96b9-c80b2f2a1770
"Hallberg, Helena Sofia (1871 - )",79c5d2ee-41ca-493c-8336-7ceb81b868d7
"Hallberg, Maria Sigrid (1868 - )",e9fba8a7-dfb2-418b-b51d-fb48826124f6
"Hallberg, Pehr Johan (1873 - )",f2d19dd1-9e42-4024-b117-9eea599dc45f
"Hallberg, Sara Octavia (1874 - 1931)",65b010ec-5d50-4ac2-9db5-c6608dfe58ef
"Halldén, Anders (1870 - )",9c61e1bf-dd5d-4193-8701-b7fca6436b0f
"Halldin, Carl Henrik (1857 - )",5e3a6e5d-df3e-467b-a5da-387e619b742b
"Halldin, Oscar (1873 - 1948)",a75fe214-5593-4743-a2f0-daa1f61e4f3f
"Hallén, Johan Leonard (1901 - 1970)",9274804b-7100-4e00-9d99-c5a3a4b86143
"Hallgren, Agda (1878 - )",ad8cb361-dbcc-42b7-8e47-463bd62fba1f
"Hallgren, Berta (1876 - 1960)",93e319bc-008b-43a4-90f0-68998c97766e
"Hallgren, Sören (1933 - 2022)",3954845d-117f-4bdf-b0f8-63cacade8d02
"Hallin, Gustaf (1858 - 1923)",ded45233-3788-4828-bef1-6114729df156
"Halling, Erik Leonard (1884 - 1942)",e4ee5d8f-e30b-4c0e-83ad-6942712a0fae
"Hallqvist, Carl August (1856 - )",52a3e24d-9e2b-4d85-be89-fdfacc07645f
"Hallqvist, Dagmar (1883 - 1972)",918d038e-77d6-4517-8bbd-8de7a091285d
"Hallström, Maria Lovisa (1869 - 1952)",b1af8077-5271-4ac4-86a7-d907c62fadc6
"Halminen, Matilda Johanna (1889 - )",0ee2bc28-0271-44ad-92f2-0324bda10687
"Hamarqvist, Herman Vilhelm Abr. (1865 - )",525bfaac-6a3a-4c5e-951a-5890ebbfcd00
"Hammar, Ida Margareta (1865 - 1956)",99704b3f-e897-4161-b122-be25e3bea51c
"Hammarbäck, Maria (1874 - 1938)",ae0433ca-bbb0-408d-ad4d-49056862dc73
"Hammargren, Anna Maria Charlotta (1891 - )",ce7fd536-8cfb-44b8-bceb-c07d58699d53
"Hammarlund, Hildur (1897 - 1960)",d48990ea-2483-4865-a56f-d314c54e4e08
"Hammarlund, Johan Reinhold (1850 - )",c9f981aa-6042-436f-b3e3-3fbbc7c6099c
"Hammarskiöld, Hans (1925 - 2012)",81cf2fb6-e9b4-424f-9cd2-4a564b5a6b88
"Hammarstrand, Johan (1852 - 1951)",82bebcdd-577f-427f-8f9c-3eead86a803d
"Hammarstrand, Olof (1891 - 1942)",4d4817b2-017b-47e0-9e3c-89ce563f73c4
"Hammarström, Märta Naëmi (1875 - )",3a6c12dd-cb74-4934-b28d-f5212d0dfaf1
"Hammelin, Axel (1883 - 1968)",d41f4790-5b9b-43cb-a4d5-a116d4bbd020
"Hamnqvist, Herman (1865 - 1946)",88c732c2-f41e-4f7d-baa9-49bb5b25660f
"Hankvist, Karl Gösta (1911 - 1970)",321b4960-b998-465e-9287-1e396c7732aa
"Hansen, Anders Söfelde (1886 - )",61391d16-b25d-4b89-b7f8-a4d361e613ac
"Hansen, Carl Johan (1836 - )",c3cc3eef-6441-4a32-9bd6-2073e6aa4ede
"Hansen, Ellef (1822 - )",33459387-929f-44e4-bf17-fd0bde40a0f8
"Hansen, Emil Theodor (1863 - )",e24ef932-43b9-4b8b-a198-fca862f5944c
"Hansen, Frans Marinus (1854 - )",00b8fec5-e5b5-4b7c-8fa1-0597f6292ca9
"Hansen, Johan Fredrik (1825 - )",f6ec1e2d-7178-44ba-8711-17cbe5476ef5
"Hansen, Marius (1878 - )",b8ca4d7d-b4a1-45bd-ad9d-19873dddbdf6
"Hansen, Mathias (1823 - 1905)",23af13cf-baf4-4f13-8c1c-8cc2e55d1783
"Hansén, Mattias (1823 - 1905)",dca48c9b-9c98-46de-b9d5-da9f8a71e727
"Hansson Persson, Emelie (1864 - )",61151f21-6211-436e-bc65-66c0b03eac45
"Hansson,  Agnes (1888 - 1961)",b43276a8-04b1-41e7-88b3-f84d445e9206
